evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360
-75690.46997793675,-44401.04624787863,-10747.389909026337,-2247.713978403518,-332.5067365890523,242.9075660119947,347.9921750094574,355.100400434137,355.8503298432584,356.0169625111778,351.36216648891696,225.18165854716844,-236.6989611919216,356.04870239828097,264.79100057462665,-64.77387976607054,326.2227630869412,-120.55537010783804,216.87536678461746,75.0175034093699,-3172.402720381523,-7929.8295520956435,146.6455234634078,147.27845119960952,-777.6305588370415,-2581.080671123733,-6459.265668036259,-12743.54343172237,-10727.222137524484,-6563.877652509541,70.57320593938896,-3368.7995461384317,-24226.17340756427,155.15013326859565
-11.455670365797914,-11.455670365797914,210.97888503362782,334.75432206813497,351.9939577553844,354.8298523499239,356.2901239451584,356.2901239451584,356.3041024569799,356.3041024569799,356.3041024569799,356.3041024569799,356.3041024569799,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339,356.3092902879339
