evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600,1640,1680,1720,1760,1800,1840,1880,1920,1960,2000,2040,2080,2120,2160,2200,2240,2280,2320,2360,2400,2440,2480,2520,2560,2600,2640,2680
-3427.6460806337454,-2329.5520893488087,-1406.7652058591561,-794.4512845250506,-398.44151321763997,-121.20590810657964,-58.738493298704995,-41.046621231246164,-1.3406923229355325,-9.645289444395756,-126.79325007249606,14.05028984424142,-5.284511659263634,-6.311429196545024,-133.88514112903331,-27.109614701559234,-105.65539426634041,-39.99285117231951,0.2098370233571687,-27.276932046956627,-13.595244092515316,-12.458743985394264,-49.044813250742386,-11.000605313560731,-49.91106907176657,-2.118222509617849,10.040833969056708,-33.19998257687402,-3.7106069584889716,-2.822657693692566,-2.747621663211987,-6.931061108129079,-31.91514683595363,-5.330309068295224,-7.960192954300476,-3.792844644465614,-16.610713898452822,-11.539234000051291,-50.792801346815104,-31.15173694505447,-12.214114558049276,-202.6016514645406,-32.7051924794397,-74.72002672019798,-17.158843127021996,-46.045341941435176,-29.825047745235377,-29.48823564893669,-11.48747558043213,-48.142857085359246,6.967153694243226,-47.48486085351285,-55.8608916884853,-52.125988243422405,16.627049036445996,-8.266692485895613,-90.19193866591097,-21.299028189792846,-14.099881460136773,-8.859618860268869,-18.315932158161228,-45.9892943993103,-53.8388353380617,-21.07508716899997,-52.709670184152095,-21.8494270892818,-15.04803009033256
-12.125793979972386,-12.125793979972386,-12.125793979972386,-12.125793979972386,-12.125793979972386,4.929519578209974,18.400265600921983,19.170269024538868,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,20.862935022419506,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,21.339918952707663,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632,23.10322223973632
