evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600,1640,1680,1720,1760,1800,1840,1880,1920,1960,2000,2040,2080
173.4495239317538,173.1009438985019,194.37224486532375,212.95391071047808,215.81678761509357,217.0898850583532,217.6126837790911,217.98046248683315,218.63921248549605,219.37669622928215,219.6643837735884,220.63415771845902,219.77761053807833,220.23549004954802,219.84954801063535,220.14975092777408,220.90830804442533,220.63986660613165,220.9392521127031,220.7569534273814,219.93841435345237,220.8246525263244,219.93476882005163,220.4263913476992,220.5028760240861,220.79091806850306,221.03928120400977,220.48020184063063,221.11797827343315,220.91704010358842,219.84288143816153,220.64128918895975,220.70182206901242,221.27368367835442,220.69042097439117,219.94366159532365,220.5569340370315,220.52246613007912,220.75351097794882,220.77682861815055,221.29794800449048,220.18608276012304,219.21912799276265,220.40926543502522,220.8633046668563,221.24905333303838,221.19363504946483,220.81498861997014,220.4394464164336,221.41618131062765,221.37478197012894,220.48863312806736
214.7498,216.95122,216.95122,220.1182,223.24553781999998,223.24553781999998,223.24553781999998,223.24553781999998,223.67242744,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.280222,224.89375312,224.89375312,224.89375312,224.89375312,224.89375312,224.89375312,224.89375312,224.89375312,224.89375312,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002,225.13251752000002
