evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600,1640,1680,1720,1760,1800,1840,1880,1920,1960,2000,2040,2080,2120,2160,2200,2240,2280,2320,2360,2400,2440,2480
-15840742.556721037,-6036838.956111067,-1301280.0505388451,-234740.61668105304,-48270.22410222763,-4895.0176278617855,-623.229370803563,-115.760447636686,-79.41333339868723,-72.6647409438603,-70.17803370331919,-69.30764662619845,-71.18638572154782,-70.29861008599781,-75.22795842848417,-68.60750457892155,-69.2465400227441,-3346.8455512162222,-204.01127355395167,-67.24208046439274,-69.02471567928187,-64.8634542731053,-7069.8555635237635,-66.3210472521483,-66.77238202083944,-65.26711741976558,-63.559429635853256,-62.1154938789034,-64.47391647697137,-12431.777077659282,-62.36426035133759,-61.96540823172206,-62.12991754327436,-63.34089044152482,-62.38363538508186,-61.83289072630459,-61.062098543809945,-62.383825131786566,-63.6906469412548,-62.136672954302604,-60.88267413367506,-61.23788314915773,-61.538626053579115,-61.685631585452455,-61.49510014736267,-60.177851671030275,-60.810220649322574,-60.42720488171335,-61.614454319245695,-60.936613494871104,-59.91485140337111,-60.89324506590297,-60.313637050623065,-60.145430960935926,-62.00548130292769,-60.5517786099829,-58.72538180268012,-58.60705484066944,-63.581393040424345,-60.056478660973966,-61.272965553303706,-59.5850645810621
-169174.16375081617,-169174.16375081617,-6402.699037732793,-5478.256259051065,-349.96611493363025,-157.38415786039968,-63.74163075429163,-61.73102453607105,-59.803971924536384,-57.837446219567944,-56.69705270203655,-56.69705270203655,-56.69705270203655,-56.69705270203655,-56.69705270203655,-56.21847082574535,-56.21847082574535,-56.21847082574535,-56.21847082574535,-56.21847082574535,-56.21847082574535,-56.01023483905831,-56.01023483905831,-56.01023483905831,-55.79171045849149,-55.79171045849149,-55.79171045849149,-53.28693199304259,-53.28693199304259,-53.28693199304259,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-50.918566173498974,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805,-49.870266771974805
