evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000
0.12724153211987627,0.1810812360039645,0.2983828959825769,0.33723846034336635,0.3518949918701365,0.40540960181794566,0.36730141949072986,0.4109764968030485,0.4119438204026044,0.4322897189348466,0.46128814277774316,0.4774449782753982,0.45833391318547173,0.4429118872051221,0.4418279061142652,0.46083438868198395,0.44446416615875617,0.4696925435867165,0.4942489940585175,0.48779581867991667,0.4881734246450354,0.47058118767473245,0.46108614845686213,0.4645139536256613,0.46976821615966996
0.51261290938,0.51261290938,0.5422629800000001,0.5422629800000001,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983,0.797983
