evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320
-137810.9426650054,-29511.18033585013,-2072.6688476666827,-476.2541278475378,-16.513645567149904,77.57153675951933,94.2092724002682,102.00406678932616,106.89731957962348,105.48175939358904,105.30892314728612,108.35573540460733,109.07814145252935,109.38894032154714,105.78738259076974,102.68300154837792,104.25591838090595,106.24823550682375,109.54170090030723,109.59860217162833,109.47003639940462,109.94015591739266,109.42443825784011,101.89866676486805,107.32085009280023,107.9378135104112,101.57975716006236,101.50509146357696,109.28604869684908,109.9479868781937,108.81315747384144,103.84075534679525,108.72894148234172
-2403.295654849141,-255.25621648460606,75.79687586353268,99.65243627644787,101.79516724670916,108.7962610295478,110.36374497692262,111.32793627957786,111.32793627957786,111.32793627957786,111.53508385302354,111.53508385302354,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945,112.45879902026945
