evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600,1640,1680,1720,1760,1800,1840,1880,1920,1960,2000,2040,2080,2120,2160,2200,2240,2280,2320,2360,2400
-262.2917188023707,-247.18589356036233,-190.9631912095112,-143.11506561757432,-136.66133303341238,-109.77349559003001,-103.94920741922975,-97.1933658779901,-98.88861291632288,-91.04212945601606,-93.85150894456588,-93.72725852670315,-95.90512175208599,-90.16347716396238,-89.87385008168765,-89.2937390419032,-89.2460301847929,-89.082247917854,-99.06646932137707,-89.15145929835592,-89.1314059398983,-93.87319442515413,-88.9696462981178,-95.71872256353592,-150.9162390078984,-93.95462473567493,-165.4505666213137,-89.08878575092511,-88.9601611886066,-90.75780254336438,-89.28795439038831,-88.90356454486117,-89.18592874521799,-88.92179544777335,-88.88526919402263,-88.89046697672187,-89.10635015317985,-88.99780672116226,-88.8489491900893,-98.69923835772506,-91.9841025855368,-88.9979646020393,-88.94726316702747,-88.83713807023588,-88.94403541701827,-88.84904867372867,-93.95575202896495,-98.46829554214229,-100.15695843590977,-88.64769972879611,-88.75731488664898,-93.14529419552318,-91.85389106266851,-95.0110063790777,-96.57696120094747,-89.15863676394058,-167.2234434114951,-88.7816739843061,-96.84498537524762,-95.40901801611741
-90.76142757747495,-90.76142757747495,-90.76142757747495,-90.76142757747495,-90.76142757747495,-90.76142757747495,-90.76142757747495,-89.45951601703577,-89.45951601703577,-88.9236965774525,-88.35521168254995,-88.35521168254995,-88.35521168254995,-87.94442950394198,-87.94442950394198,-87.84692588613544,-87.84692588613544,-87.84692588613544,-87.84692588613544,-87.84692588613544,-87.84692588613544,-87.84692588613544,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.79340374693788,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614,-87.1741411005614
