evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120
-4400.305471390179,-2553.7621814238296,-390.68917931262865,-91.39666599050194,24.316930408729085,80.82970602461205,74.17715417381054,77.58661819815156,64.32165167993276,21.829269842443374,-28.000541888266902,-39.973837515337536,98.63215207881422,76.12848332969023,33.33955301120687,1.8713369001859332,15.116894465870216,-47.64370652847213,-33.85704860569835,-9.747507965190152,-36.16103637416957,-107.18669589784467,-254.5787258629913,13.500584392470945,-4.3353683758540615,-340.10038014861914,-30.529680206035987,-2.798548617854282
75.54654755108744,85.60103547089058,97.26117206879772,105.8360674777791,105.8360674777791,105.8360674777791,105.97629577068828,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753,107.50872318239753
