evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240
0.5533224702288355,0.7102599819928342,0.9924886880350001,0.999431360063427,0.999986614069217,0.9999995941363045,0.999999969383837,0.9999999989800501,0.9999999999804886,0.9999999999995087,0.9999999999999905,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9995,0.9995,0.9999746728348384,0.9999977169292165,0.9999999366820871,0.9999999988584646,0.9999999998733642,0.9999999999965754,0.9999999999999367,0.9999999999999983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
