evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360
-4984.177421301186,-2767.8249017337953,-188.93604720268831,110.08230804124645,200.4593968548865,239.03080327365865,254.63829531085685,256.34445265768875,256.78466751980136,257.1560581849418,253.37655898228232,257.73462926569476,258.1907169863024,256.80010640258945,258.7892526530406,258.8554706576431,258.79223871478484,258.3096665987395,255.03803115818465,258.7321242325994,259.27592943692264,258.49384760323636,254.86937854309542,258.17893122672535,248.50253680939912,255.90591544028777,231.7501581767518,198.51777209024104,241.45538954453914,245.6073466296101,242.39009425357406,260.2162582530429,243.05441187081044,240.49433239624335
208.72877566966935,208.72877566966935,208.72877566966935,253.9231502719631,262.57257874861034,262.57257874861034,262.57257874861034,262.57257874861034,262.57257874861034,264.6271561944517,264.6271561944517,264.6271561944517,264.6271561944517,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096,265.4342115532096
