evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080,1120,1160,1200,1240,1280,1320,1360,1400,1440,1480,1520,1560,1600,1640,1680,1720,1760
0.1621544881555537,0.18289085971569632,0.24114339303638016,0.27598767860115275,0.26469041956580025,0.29321363364304015,0.31265631716209474,0.3077333249514487,0.30371174200196077,0.30702169396176565,0.3171533366992949,0.3249210599599999,0.3413941410827789,0.3534871166176735,0.3615331601559111,0.35726557461426556,0.35757632267911793,0.39819984340086656,0.37317516590469263,0.38514488993067936,0.3755737511088067,0.3751847795948591,0.39366801626838094,0.38812620421853017,0.39310927575913673,0.38505490247673435,0.3859945079541719,0.3932070477771219,0.3936113321755594,0.38999030834951876,0.39823722792051125,0.38231048842051124,0.38082476554336125,0.4122744614400769,0.40086483298994613,0.4128128132815461,0.4042680546282011,0.3933754469082011,0.4029568729282011,0.4158790312453886,0.4103422567053886,0.40829680381746863,0.4071211303053886,0.4091261451751386
0.39777564167755003,0.4397771689984987,0.4397771689984987,0.4397771689984987,0.4397771689984987,0.4764,0.4764,0.5557664000000001,0.5557664000000001,0.59666865,0.59666865,0.59666865,0.59666865,0.59666865,0.59666865,0.59666865,0.59667525,0.59667525,0.59667525,0.59667525,0.59667525,0.59667525,0.59667525,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336,0.6336
