evals,average fitness,best fitness
40,80,120,160,200,240,280,320,360,400,440,480,520,560,600,640,680,720,760,800,840,880,920,960,1000,1040,1080
-12564.551982824927,-3109.5311629955418,-938.6436091319255,-182.10480128334268,21.487015325592157,33.11063605103088,31.655903663635222,19.610837459046653,-197.66479674411386,-134.4776274036416,-235.96050010176253,-265.64239579134136,-150.0071991556324,-362.4979029887881,-171.08000862168774,-374.76642031235014,-533.7673447242463,-234.04632722083429,-255.29731411244558,-294.20599902168055,-346.1042960944581,-290.292415876028,-265.70733968117713,-250.99554230450062,-469.9538656145165,-423.65620993311404,-411.71586628388826
-90.88409330473912,33.8120938593604,60.94026624174846,63.64822960727649,65.40099429068432,65.59217539619357,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858,65.64834060342858
